fund_name,category,fund_house,scheme_id,stock_name,sector,allocation_percent,value,change_3m_percent,change_6m_percent,change_1y_percent,scrape_date,source
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,TRENT ,SERVICES,0.73,110.96 Cr,0.82,0.88,1.11,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,SAMVARDHANA MOTHERSON INTERNATIONAL ,AUTOMOBILE,0.71,108.49 Cr,0.72,0.7,0.63,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,BAJAJ AUTO ,AUTOMOBILE,0.65,99.56 Cr,0.66,0.81,1.27,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,INFO EDGE (INDIA) ,SERVICES,0.6,90.88 Cr,0.58,0.46,,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,UNO MINDA ,AUTOMOBILE,0.56,84.84 Cr,0.6,0.86,0.8,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,SHRIRAM FINANCE ,FINANCIAL,0.47,72.16 Cr,,,,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,ABBOTT INDIA ,HEALTHCARE,0.45,69.13 Cr,0.53,0.56,0.71,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,MULTI COMMODITY EXCHANGE OF INDIA ,SERVICES,0.43,65.7 Cr,,,,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,HCL TECHNOLOGIES ,TECHNOLOGY,0.43,65.79 Cr,0.73,0.66,1.3,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,OBEROI REALTY ,CONSTRUCTION,0.4,61.01 Cr,0.41,0.41,0.47,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,SRF ,CHEMICALS,0.4,60.49 Cr,0.44,0.42,0.49,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,HDFC ASSET MANAGEMENT COMPANY ,FINANCIAL,0.33,49.86 Cr,0.34,,,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,ASIAN PAINTS ,MATERIALS,0.23,34.95 Cr,0.16,,,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,TATA MOTORS ,AUTOMOBILE,0.17,25.66 Cr,,,,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,HINDALCO INDUSTRIES ,METALS & MINING,0.02,2.29 Cr,0.85,0.63,0.63,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,TVS MOTOR COMPANY  - PREF. SHARES,AUTOMOBILE,0.01,--,,,,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,KWALITY WALL'S (INDIA) ,CONSUMER STAPLES,0.01,1.39 Cr,0.01,,,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,ICICI BANK ,FINANCIAL,9.06,221.92 Cr,4.09,4.35,4.76,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,HDFC BANK ,FINANCIAL,6.49,158.88 Cr,8.98,9.11,9.59,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,RELIANCE INDUSTRIES ,ENERGY,5.76,141.1 Cr,5.81,5.34,4.68,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,AXIS BANK ,FINANCIAL,3.89,95.22 Cr,4.11,3.88,4.13,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,INFOSYS ,TECHNOLOGY,3.87,94.82 Cr,3.86,3.96,3.57,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,KOTAK MAHINDRA BANK ,FINANCIAL,3.6,88.17 Cr,4.64,4.45,6.19,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,LARSEN & TOUBRO ,CONSTRUCTION,3.33,81.56 Cr,3.89,3.69,3.86,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,STATE BANK OF INDIA,FINANCIAL,3.28,80.4 Cr,2.84,2.67,2.58,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,TATA CONSULTANCY SERVICES ,TECHNOLOGY,2.91,71.2 Cr,3.41,2.82,1.79,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,MAHINDRA & MAHINDRA ,AUTOMOBILE,2.86,70.02 Cr,3.55,3.73,3.17,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,BAJAJ FINANCE ,FINANCIAL,2.78,68.13 Cr,3.13,3.35,2.01,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,TATA STEEL ,METALS & MINING,2.63,64.27 Cr,2.12,2.11,1.23,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,JSW STEEL ,METALS & MINING,2.43,59.49 Cr,2.17,2.26,1.86,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,BHARTI AIRTEL ,COMMUNICATION,2.37,57.92 Cr,2.41,2.27,2.3,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,TECH MAHINDRA ,TECHNOLOGY,2.15,52.59 Cr,2.13,1.57,1.16,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,INTERGLOBE AVIATION ,SERVICES,2.09,51.26 Cr,,,0.83,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,SAMVARDHANA MOTHERSON INTERNATIONAL ,AUTOMOBILE,2.08,50.96 Cr,2.22,2.07,1.07,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,HINDUSTAN UNILEVER ,CONSUMER STAPLES,2.06,50.31 Cr,2.57,2.95,2.03,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,NTPC ,ENERGY,1.98,48.36 Cr,1.51,1.66,2.19,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,ICICI PRUDENTIAL ASSET MANAGEMENT COMPANY ,UNCLASSIFIED,1.87,45.88 Cr,1.53,,,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,HDFC LIFE INSURANCE CO ,INSURANCE,1.81,44.29 Cr,1.98,2.11,2.1,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,ADANI ENERGY SOLUTIONS ,ENERGY,1.75,42.83 Cr,1.66,1.49,1.63,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,MANKIND PHARMA ,HEALTHCARE,1.68,41.11 Cr,,,,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,POWER GRID CORPORATION OF INDIA ,ENERGY,1.61,39.47 Cr,1.24,1.39,1.58,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,ADANI POWER ,ENERGY,1.55,37.93 Cr,,,,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,JSW CEMENT ,MATERIALS,1.54,37.73 Cr,1.43,0.94,,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,INDUSIND BANK ,FINANCIAL,1.54,37.62 Cr,,,,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,BANK OF BARODA,FINANCIAL,1.52,37.14 Cr,,,,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,NESTLE INDIA ,CONSUMER STAPLES,1.48,36.24 Cr,,,,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,UPL ,CHEMICALS,1.39,34.07 Cr,,,,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,ADANI PORTS AND SPECIAL ECONOMIC ZONE ,SERVICES,1.31,32.15 Cr,1.27,1.28,1.18,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,AMBUJA CEMENTS ,MATERIALS,1.31,32.01 Cr,1.56,1.69,1.31,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,INDUS TOWERS ,COMMUNICATION,1.28,31.36 Cr,1.11,,0.65,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,HYUNDAI MOTOR INDIA ,AUTOMOBILE,1.23,30.16 Cr,1.37,1.63,1.48,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,WESTLIFE FOODWORLD ,SERVICES,1.19,29.01 Cr,1.19,1.16,0.98,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,BRITANNIA INDUSTRIES ,CONSUMER STAPLES,1.1,26.96 Cr,1.06,0.44,,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,WHIRLPOOL OF INDIA ,CONSUMER DISCRETIONARY,1.08,26.49 Cr,1.06,0.82,,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,HINDALCO INDUSTRIES ,METALS & MINING,1.08,26.53 Cr,0.94,0.85,,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,BHARAT HEAVY ELECTRICALS ,CAPITAL GOODS,1.0,24.55 Cr,1.01,0.89,0.88,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,LG ELECTRONICS INDIA ,CONSUMER DISCRETIONARY,0.88,21.61 Cr,0.8,,,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,SIEMENS ,CAPITAL GOODS,0.69,16.87 Cr,0.62,0.67,1.12,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,CYIENT ,TECHNOLOGY,0.62,15.05 Cr,0.79,0.85,0.83,2026-05-11,ETMoney
Tata Large Cap Fund,Large Cap,Tata Mutual Fund,32210,HONEYWELL AUTOMATION INDIA ,CAPITAL GOODS,0.48,11.84 Cr,0.52,0.61,0.62,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,HDFC BANK ,FINANCIAL,8.81,987.37 Cr,9.12,9.0,9.84,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,ICICI BANK ,FINANCIAL,7.96,892.17 Cr,6.94,7.36,8.21,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,RELIANCE INDUSTRIES ,ENERGY,5.75,644.41 Cr,4.86,3.32,3.97,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,INFOSYS ,TECHNOLOGY,5.31,594.68 Cr,5.77,5.58,5.41,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,KOTAK MAHINDRA BANK ,FINANCIAL,4.43,495.89 Cr,4.1,3.82,3.91,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,LARSEN & TOUBRO ,CONSTRUCTION,3.97,444.75 Cr,3.75,3.54,3.06,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,BHARTI AIRTEL ,COMMUNICATION,3.82,428.05 Cr,4.12,3.87,4.51,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,BAJAJ FINANCE ,FINANCIAL,3.65,408.66 Cr,3.37,4.0,3.02,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,AXIS BANK ,FINANCIAL,2.84,318.4 Cr,2.9,3.18,3.26,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,ETERNAL ,SERVICES,2.44,273.78 Cr,2.1,1.97,0.56,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,ULTRATECH CEMENT ,MATERIALS,2.03,227.05 Cr,0.98,0.99,0.9,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,AVENUE SUPERMARTS ,SERVICES,1.95,218.24 Cr,2.3,3.73,3.64,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,MAHINDRA & MAHINDRA ,AUTOMOBILE,1.79,200.54 Cr,0.59,0.97,0.76,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,STATE BANK OF INDIA,FINANCIAL,1.7,190.23 Cr,2.9,2.46,,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,TATA CONSULTANCY SERVICES ,TECHNOLOGY,1.57,175.64 Cr,1.79,1.66,1.31,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,TITAN COMPANY ,CONSUMER DISCRETIONARY,1.56,174.26 Cr,1.6,1.37,0.58,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,TATA CONSUMER PRODUCTS ,CONSUMER STAPLES,1.54,172.82 Cr,1.6,1.56,1.29,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,SUN PHARMACEUTICAL INDUSTRIES ,HEALTHCARE,1.46,163.15 Cr,1.2,1.53,1.97,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,MARUTI SUZUKI INDIA ,AUTOMOBILE,1.44,161.44 Cr,1.64,1.82,2.56,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,HINDUSTAN AERONAUTICS ,CAPITAL GOODS,1.44,161.25 Cr,1.22,1.03,,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,OIL AND NATURAL GAS CORPORATION ,ENERGY,1.33,148.97 Cr,0.63,1.03,1.13,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,LTM ,TECHNOLOGY,1.3,145.32 Cr,1.65,1.77,1.63,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,GODREJ CONSUMER PRODUCTS ,CONSUMER STAPLES,1.29,144.5 Cr,1.55,1.57,1.84,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,ITC ,CONSUMER STAPLES,1.24,139.03 Cr,2.74,2.8,2.76,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,LUPIN ,HEALTHCARE,1.24,138.91 Cr,0.95,,,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,ASIAN PAINTS ,MATERIALS,1.23,138.1 Cr,1.33,0.8,,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,HDFC LIFE INSURANCE CO ,INSURANCE,1.23,137.8 Cr,1.35,1.47,2.24,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,TECH MAHINDRA ,TECHNOLOGY,1.23,137.6 Cr,0.37,0.33,0.36,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,JINDAL STAINLESS ,METALS & MINING,1.17,131.17 Cr,1.16,1.05,0.88,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,COAL INDIA ,MATERIALS,1.11,124.39 Cr,,,0.81,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,TATA STEEL ,METALS & MINING,1.08,121.08 Cr,1.3,1.06,,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,TATA MOTORS PASSENGER VEHICLES ,AUTOMOBILE,1.07,120.08 Cr,1.03,0.88,0.6,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,BAJAJ AUTO ,AUTOMOBILE,1.05,117.5 Cr,0.94,0.9,0.45,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,INFO EDGE (INDIA) ,SERVICES,0.96,107.35 Cr,0.79,0.48,0.65,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,ASTRAL ,MATERIALS,0.95,106.91 Cr,0.96,0.94,0.9,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,METROPOLIS HEALTHCARE ,HEALTHCARE,0.92,102.73 Cr,0.86,0.77,0.63,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,WIPRO ,TECHNOLOGY,0.9,100.62 Cr,1.06,0.99,1.15,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,VARUN BEVERAGES ,CONSUMER STAPLES,0.87,97.83 Cr,0.94,0.51,0.44,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,VEDANTA ,METALS & MINING,0.84,94.01 Cr,0.89,0.93,1.11,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,INDUSIND BANK ,FINANCIAL,0.82,91.8 Cr,0.79,0.69,1.67,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,LG ELECTRONICS INDIA ,CONSUMER DISCRETIONARY,0.82,91.5 Cr,0.55,,,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,HAVELLS INDIA ,CAPITAL GOODS,0.81,90.39 Cr,0.86,0.93,0.43,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,JUBILANT FOODWORKS ,SERVICES,0.8,89.77 Cr,0.87,0.97,0.66,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,DIXON TECHNOLOGIES (INDIA) ,CAPITAL GOODS,0.77,85.78 Cr,0.81,,,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,SAMVARDHANA MOTHERSON INTERNATIONAL ,AUTOMOBILE,0.71,79.98 Cr,0.6,0.54,0.73,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,HCL TECHNOLOGIES ,TECHNOLOGY,0.61,68.13 Cr,0.62,0.8,0.98,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,PB FINTECH ,SERVICES,0.55,61.76 Cr,0.35,,,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,TRENT ,SERVICES,0.53,59.55 Cr,0.39,0.44,0.64,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,METRO BRANDS ,CONSUMER DISCRETIONARY,0.52,58.29 Cr,0.59,0.65,0.54,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,HDFC ASSET MANAGEMENT COMPANY ,FINANCIAL,0.47,52.35 Cr,0.97,0.98,,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,POLYCAB INDIA ,CAPITAL GOODS,0.47,52.67 Cr,1.44,1.72,1.18,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,HYUNDAI MOTOR INDIA ,AUTOMOBILE,0.45,50.88 Cr,0.49,0.57,0.93,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,SONA BLW PRECISION FORGINGS ,AUTOMOBILE,0.41,45.94 Cr,0.34,0.3,0.36,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,INTERGLOBE AVIATION ,SERVICES,0.36,39.77 Cr,0.83,0.99,1.17,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,BALKRISHNA INDUSTRIES ,AUTOMOBILE,0.27,30.61 Cr,0.26,0.21,0.41,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,BHARAT PETROLEUM CORPORATION ,ENERGY,0.26,28.73 Cr,1.19,1.29,1.13,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,SRF ,CHEMICALS,0.25,28.37 Cr,0.58,0.55,,2026-05-11,ETMoney
UTI Large Cap Fund,Large Cap,UTI Mutual Fund,31802,POWER GRID CORPORATION OF INDIA ,ENERGY,0.23,25.86 Cr,,,0.62,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,ICICI BANK ,FINANCIAL,8.44,575.37 Cr,7.91,8.01,9.06,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,HDFC BANK ,FINANCIAL,6.81,464.52 Cr,7.9,6.83,8.96,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,RELIANCE INDUSTRIES ,ENERGY,6.18,421.75 Cr,5.03,3.94,6.0,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,ETERNAL ,SERVICES,5.02,342.33 Cr,5.28,4.14,2.55,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,KOTAK MAHINDRA BANK ,FINANCIAL,4.44,302.81 Cr,5.24,4.59,4.59,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,HCL TECHNOLOGIES ,TECHNOLOGY,4.21,286.92 Cr,4.35,4.08,3.67,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,AXIS BANK ,FINANCIAL,3.94,268.72 Cr,5.22,3.98,5.99,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,MAHINDRA & MAHINDRA ,AUTOMOBILE,3.87,263.69 Cr,5.71,5.15,2.56,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,LARSEN & TOUBRO ,CONSTRUCTION,3.05,208.26 Cr,2.27,3.11,3.1,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,INFOSYS ,TECHNOLOGY,2.59,176.77 Cr,3.95,5.01,2.73,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,SUN PHARMACEUTICAL INDUSTRIES ,HEALTHCARE,2.52,171.88 Cr,3.08,2.97,2.0,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,STATE BANK OF INDIA,FINANCIAL,2.36,161.1 Cr,2.56,4.11,,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,JB CHEMICALS & PHARMACEUTICALS ,HEALTHCARE,2.35,160.58 Cr,1.11,1.09,,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,TATA POWER COMPANY ,ENERGY,2.18,148.58 Cr,1.59,1.69,1.39,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,ABB INDIA ,CAPITAL GOODS,2.12,144.29 Cr,1.0,,,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,APOLLO HOSPITALS ENTERPRISE ,HEALTHCARE,2.07,141.48 Cr,1.88,1.6,1.49,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,TORRENT PHARMACEUTICALS ,HEALTHCARE,2.02,137.95 Cr,4.09,3.98,2.07,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,HINDUSTAN UNILEVER ,CONSUMER STAPLES,2.01,136.9 Cr,2.85,3.21,1.98,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,POWER GRID CORPORATION OF INDIA ,ENERGY,1.99,135.99 Cr,1.22,,1.62,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,ASIAN PAINTS ,MATERIALS,1.9,129.75 Cr,1.25,,,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,HDFC LIFE INSURANCE CO ,INSURANCE,1.64,112.12 Cr,1.79,0.97,2.09,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,HINDALCO INDUSTRIES ,METALS & MINING,1.61,109.89 Cr,,,,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,PB FINTECH ,SERVICES,1.59,108.36 Cr,1.25,,,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,COGNIZANT TECHNOLOGY SOLUTIONS CORP.,TECHNOLOGY,1.51,--,,,,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,SBI LIFE INSURANCE COMPANY ,INSURANCE,1.5,102.36 Cr,,,1.75,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,ULTRATECH CEMENT ,MATERIALS,1.46,99.88 Cr,0.95,1.02,1.01,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,TATA MOTORS ,AUTOMOBILE,1.44,98.17 Cr,1.3,,,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,GODREJ CONSUMER PRODUCTS ,CONSUMER STAPLES,1.38,94.3 Cr,2.17,2.85,2.84,2026-05-11,ETMoney
Franklin India Large Cap Fund,Large Cap,Franklin Templeton Mutual Fund,31893,MAX HEALTHCARE INSTITUTE ,HEALTHCARE,1.36,92.73 Cr,0.68,,,2026-05-11,ETMoney
