fund_name,category,fund_house,scheme_id,stock_name,sector,allocation_percent,value,change_3m_percent,change_6m_percent,change_1y_percent,scrape_date,source
Franklin India Multi Cap Fund,Multi Cap,Franklin Templeton Mutual Fund,44768,Seshaasai Technologies Ltd.,Services,0.32,15.23 Cr,0.34,0.53,,2026-05-12,ETMoney
Franklin India Multi Cap Fund,Multi Cap,Franklin Templeton Mutual Fund,44768,Tata Power Company Ltd.,Energy,0.23,11.13 Cr,,,,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,HDFC Bank Ltd.,Financial,3.81,745.48 Cr,4.82,3.62,4.08,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,ICICI Bank Ltd.,Financial,3.4,665.55 Cr,2.94,3.0,3.51,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Reliance Industries Ltd.,Energy,2.89,565.16 Cr,2.84,2.02,2.21,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Axis Bank Ltd.,Financial,2.52,492.73 Cr,2.48,2.35,2.55,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Britannia Industries Ltd.,Consumer Staples,2.37,462.87 Cr,2.39,1.37,,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Bharti Airtel Ltd.,Communication,2.22,433.96 Cr,2.21,2.1,1.88,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,NTPC Ltd.,Energy,1.86,363.22 Cr,0.88,0.57,0.7,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Larsen & Toubro Ltd.,Construction,1.72,336.4 Cr,1.62,1.11,1.24,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Eternal Ltd.,Services,1.57,307.55 Cr,0.9,0.94,0.5,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,ICICI Lombard General Insurance Company Ltd.,Insurance,1.42,277.4 Cr,1.41,0.73,,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,State Bank of India,Financial,1.41,276.17 Cr,1.08,0.88,0.72,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Infosys Ltd.,Technology,1.39,271.81 Cr,1.77,1.8,2.2,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Kotak Mahindra Bank Ltd.,Financial,1.32,258.72 Cr,1.49,1.44,1.84,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Mahindra & Mahindra Ltd.,Automobile,1.32,257.29 Cr,1.55,0.96,0.57,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,PNB Housing Finance Ltd.,Financial,1.28,250.95 Cr,0.63,0.61,0.73,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Maruti Suzuki India Ltd.,Automobile,1.25,243.63 Cr,1.44,1.22,0.91,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Tata Steel Ltd.,Metals & Mining,1.24,243.06 Cr,0.91,1.2,1.28,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,PB Fintech Ltd.,Services,1.24,242.62 Cr,0.35,0.46,0.5,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Shriram Finance Ltd,Financial,1.17,229.37 Cr,1.23,0.67,0.84,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Power Finance Corporation Ltd.,Financial,1.16,226.94 Cr,0.67,0.53,0.63,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Alkem Laboratories Ltd.,Healthcare,1.13,220.15 Cr,1.09,1.0,0.11,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Timken India Ltd.,Capital Goods,1.09,212.57 Cr,0.94,0.32,0.34,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Tata Communications Ltd.,Communication,1.09,213.37 Cr,0.94,0.89,0.92,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Tube Investments Of India Ltd.,Automobile,1.08,211.45 Cr,0.55,0.14,0.01,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,HCL Technologies Ltd.,Technology,1.05,205.04 Cr,1.31,1.19,1.61,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Jubilant FoodWorks Ltd.,Services,1.04,204.18 Cr,0.98,,,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Trent Ltd.,Services,1.03,201.86 Cr,0.73,0.5,0.67,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Five-Star Business Finance Ltd.,Financial,1.03,201.49 Cr,0.92,0.81,1.14,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,AU Small Finance Bank Ltd.,Financial,1.01,198.11 Cr,0.87,0.59,0.5,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Balkrishna Industries Ltd.,Automobile,1.0,195.58 Cr,0.95,0.7,0.34,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Sona BLW Precision Forgings Ltd.,Automobile,0.99,194.32 Cr,0.64,0.45,0.1,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Max Healthcare Institute Ltd.,Healthcare,0.97,190.25 Cr,0.66,0.6,1.29,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Ultratech Cement Ltd.,Materials,0.95,185.37 Cr,,0.65,0.72,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Mahanagar Gas Ltd.,Energy,0.94,184.54 Cr,0.51,0.31,0.25,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,ABB India Ltd.,Capital Goods,0.91,178.14 Cr,0.61,,,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Hindustan Petroleum Corporation Ltd.,Energy,0.91,178.44 Cr,1.2,1.13,0.99,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Interglobe Aviation Ltd.,Services,0.88,171.81 Cr,0.34,0.4,,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Tata Capital Ltd.,Financial,0.87,169.9 Cr,0.74,,,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Aster DM Healthcare Ltd.,Healthcare,0.84,164.1 Cr,0.52,0.57,0.51,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Bandhan Bank Ltd.,Financial,0.84,164.93 Cr,0.61,0.39,0.2,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Endurance Technologies Ltd.,Automobile,0.84,163.89 Cr,0.62,0.22,0.03,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Prestige Estates Projects Ltd.,Construction,0.83,162.65 Cr,0.8,0.81,0.74,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Lupin Ltd.,Healthcare,0.83,161.36 Cr,0.67,0.65,,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Coforge Ltd.,Technology,0.83,162.93 Cr,1.11,1.13,1.35,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Oil India Ltd.,Energy,0.83,162.78 Cr,0.69,0.43,,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Mphasis Ltd.,Technology,0.82,160.87 Cr,0.99,0.85,0.94,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Max Financial Services Ltd.,Financial,0.81,158.57 Cr,0.79,0.79,0.68,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Bajaj Consumer Care Ltd.,Consumer Staples,0.81,157.77 Cr,0.45,0.16,0.11,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Hindustan Unilever Ltd.,Consumer Staples,0.81,157.56 Cr,0.64,0.74,0.45,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,The Federal Bank Ltd.,Financial,0.78,153.06 Cr,0.72,0.55,0.64,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Supreme Industries Ltd.,Materials,0.74,145.19 Cr,0.44,0.44,0.41,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Havells India Ltd.,Capital Goods,0.73,142.66 Cr,0.71,0.38,0.26,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Delhivery Ltd.,Services,0.73,143.35 Cr,0.62,0.28,0.19,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Chalet Hotels Ltd.,Services,0.73,141.85 Cr,0.81,0.76,0.77,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,JSW Dulux Ltd.,Materials,0.72,140.15 Cr,0.74,0.18,0.23,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Devyani International Ltd.,Services,0.71,139.6 Cr,0.83,0.5,0.1,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Prudent Corporate Advisory Services Ltd.,Financial,0.7,136.08 Cr,0.55,0.35,0.37,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Aadhar Housing Finance Ltd,Financial,0.67,130.7 Cr,0.44,0.31,0.3,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Bharat Electronics Ltd.,Capital Goods,0.66,129.38 Cr,0.48,0.52,0.53,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Gabriel India Ltd.,Automobile,0.65,126.74 Cr,0.63,0.73,0.42,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Bharat Forge Ltd.,Automobile,0.65,127 Cr,0.46,0.41,0.46,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Escorts Kubota Ltd.,Automobile,0.64,125.33 Cr,0.72,0.71,0.79,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Apar Industries Ltd.,Consumer Staples,0.64,125.55 Cr,0.63,0.66,0.56,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Vesuvius India Ltd.,Capital Goods,0.64,124.58 Cr,0.58,0.66,0.77,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,The Indian Hotels Company Ltd.,Services,0.64,125.84 Cr,0.74,0.76,0.98,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Divi's Laboratories Ltd.,Healthcare,0.63,122.24 Cr,0.21,0.0,0.0,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Wheels India Ltd.,Automobile,0.62,121.3 Cr,0.49,0.55,0.37,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Tata Motors Ltd.,Automobile,0.61,118.87 Cr,,,,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Page Industries Ltd.,Textiles,0.61,118.97 Cr,0.56,0.14,0.17,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Persistent Systems Ltd.,Technology,0.61,120 Cr,0.71,0.58,0.78,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,SBI Life Insurance Company Ltd.,Insurance,0.6,117.56 Cr,1.06,1.0,1.01,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Dixon Technologies (India) Ltd.,Capital Goods,0.58,112.58 Cr,0.52,0.75,0.71,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Whirlpool Of India Ltd.,Consumer Discretionary,0.58,114.4 Cr,0.5,0.23,0.22,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Praj Industries Ltd.,Capital Goods,0.56,110.25 Cr,0.29,,,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,DOMS Industries Ltd.,Consumer Staples,0.55,107.69 Cr,0.18,,,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Apollo Tyres Ltd.,Automobile,0.55,107.45 Cr,0.6,0.48,0.51,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Le Travenues Technology Ltd.,Services,0.55,107.57 Cr,0.2,0.22,0.32,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Eicher Motors Ltd.,Automobile,0.54,106.51 Cr,,0.28,0.25,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,EIH Ltd.,Services,0.53,102.74 Cr,0.6,0.31,0.35,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Canara HSBC Life Insurance Company Ltd.,Insurance,0.51,100.32 Cr,0.58,,,2026-05-12,ETMoney
HDFC Multi Cap Fund,Multi Cap,HDFC Mutual Fund,42327,Glenmark Pharmaceuticals Ltd.,Healthcare,0.5,98.74 Cr,0.3,0.31,,2026-05-12,ETMoney
